window,start_index,start_A,start_B,mechanism,case,date,daily_return
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-06-25,0.0051762503352266
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-06-26,0.0001362284305804207
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-06-27,-0.00020699860128774492
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-06-28,0.0021015562484743406
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-01,-0.00044937695256830313
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-02,0.00012003337249270799
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-03,0.0005052250627063733
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-05,0.00014895953275783207
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-08,0.00030749843673241175
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-09,3.161657287280372e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-10,0.0008728774866743407
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-11,-0.013923239107974083
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-12,-0.009777849786226617
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-15,5.981810129446119e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-16,-0.005903272051314973
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-17,-0.016748322045437213
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-18,-0.00017759744776820618
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-19,-0.0001001161379152237
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-22,0.0002511177663063713
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-23,-0.00038350850339135146
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-24,0.0012462177629146897
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-25,0.0016451534616104616
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-26,0.0025299235858640317
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-29,4.3306319076254555e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-30,0.00012015825341058567
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-07-31,0.00048387835940335834
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-01,5.541700214076357e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-02,-0.001003839805377047
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-05,0.005770643386044599
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-06,0.0009901797118087913
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-07,-0.0029518993748324077
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-08,0.002464170296042332
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-09,0.0014926625321122372
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-12,0.0025835807924903835
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-13,0.0017045682361680737
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-14,0.0013611252719301088
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-15,0.007000218904793838
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-16,0.0016602776581981656
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-19,-0.0008863741471863121
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-20,-0.0013599028364477419
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-21,-0.00016116307850432335
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-22,0.004954918255157641
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-23,-0.00207879322774045
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-26,0.0005075937299896761
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-27,0.0026922878826991753
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-28,0.0034760814652065567
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-29,0.0012913668286324914
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-08-30,-0.003722130176827552
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-03,0.01081929294913473
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-04,0.00023364143419494235
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-05,0.0033731125702268047
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-06,-0.0024224656536694813
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-09,0.0025892396873608923
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-10,0.002828772312820949
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-11,-0.002659673268473804
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-12,0.0009030326679716685
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-13,0.0024427831537553275
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-16,0.005746104008669363
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-17,0.002453214517289544
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-18,0.0007483563884252265
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-19,0.002802070928127902
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-20,-0.003377147300311813
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-23,0.011841242078118572
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-24,0.0019357284856933157
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-25,0.0003416878534220867
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-26,0.003125155132634689
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-27,0.002032859104884811
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-09-30,0.0005687339377244182
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-01,0.00019540145701469087
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-02,-0.0001507897086674301
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-03,0.0005147244021341976
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-04,-0.002191701810944008
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-07,0.004801150764785553
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-08,0.001380154501905532
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-09,0.0024200135384313875
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-10,-0.002488982511045736
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-11,0.0011890412384143027
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-14,-0.001440001663077815
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-15,0.0006474151557576106
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-16,-0.0004740317001324544
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-17,-0.0011494377718392836
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-18,0.002552719057016625
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-21,0.0018961638129823323
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-22,0.008704601331149399
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-23,0.0011477291720718955
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-24,-8.75551963522618e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-25,-0.0007150590471146329
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-28,0.003202354896822842
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-29,0.006184706208119182
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-30,-0.015401607739719235
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-10-31,-0.02174409090953467
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-01,0.004535697291616592
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-04,0.003935228427833541
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-05,0.004970825075773756
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-06,0.0027684128446682035
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-07,0.00899303619676419
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-08,0.002827099844970842
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-11,-0.002716540952473145
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-12,-0.006981798352952147
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-13,0.00137191607692989
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-14,0.011785260699548404
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-15,0.001744977647861522
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-18,0.0031679712208642044
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-19,3.9409135887132555e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-20,-6.140660648732597e-06
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-21,0.00047465677744207876
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-22,-0.0027381679442300597
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-25,-0.0030616238669691777
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-26,-0.0003593163738823887
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-27,-0.0017243552581494744
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-11-29,-0.0011669054521486126
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-03,0.0
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-04,0.0019824543479919185
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-05,0.0016594412477349307
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-06,-0.0009836578327426253
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-09,0.002264735032026142
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-10,-0.0017423049566089577
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-11,-0.003340630715041786
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-12,-0.0014271926436837854
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-13,-0.002001194319140078
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-16,-0.00233332198998197
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-17,-0.0003535297588686987
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-18,-0.0033107151442245243
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-19,4.670933122825752e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-20,0.004917706086364011
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-23,-0.0009421565558679363
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-24,0.00011433889395550152
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-26,-0.00017004600976629327
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-30,0.0
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2024-12-31,-0.00019266520160853763
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-02,0.0
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-03,-0.0005496184833526768
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-06,-0.0015139120102412827
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-07,-3.0871315714805356e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-08,0.006388919141314913
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-10,0.006384280751667106
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-13,0.0018827648740496474
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-14,0.003989431339751447
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-15,0.0016380721414966173
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-16,0.0012104511589240714
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-17,-0.00744635783226335
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-21,-0.010343953504463982
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-22,0.009356983617097192
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-23,-0.002753576533415644
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-24,0.003303284775656488
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-27,0.002180889761288762
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-28,0.0002553207047999249
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-29,-2.0218063839734325e-06
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-30,0.00532414618728223
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-01-31,-2.0340359915518757e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-03,-0.005317100166357339
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-04,0.00032773903727578246
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-05,-0.004714506170310835
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-06,0.001949567675191608
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-07,-0.002959192219638539
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-10,0.0017006353216717878
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-11,-0.006597971255389963
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-12,0.006189145360312956
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-13,0.01250317433886526
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-14,0.006778888761376211
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-18,-0.008170564745897266
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-19,-0.0023830330748958995
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-20,-0.004609609879700692
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-21,0.0035562569190857375
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-24,0.0023960528731073105
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-25,-0.006038999240636758
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-26,0.01793533639494813
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-27,-0.005978284737842381
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-02-28,-0.008314769036475409
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-03,-0.004709882908160371
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-04,0.0004096077181123219
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-05,0.001799039312581503
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-06,0.0002241981579609538
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-07,-0.00616165644837975
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-10,-0.001078810614769805
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-11,0.0040465023357043
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-12,0.004476419747493357
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-13,-9.210818793831e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-14,0.0007218804514231302
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-17,0.0011265694878319266
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-18,-0.00014045789119011316
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-19,-0.0007290281122831977
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-20,0.00023420040569884727
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-21,-0.0006907652969861248
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-24,-0.0009934124384032637
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-25,-0.0017248745870368238
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-26,0.0018269842215774541
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-27,-0.00033346142728898274
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-28,0.00024520585243965426
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-03-31,-0.001073942887380279
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-01,1.5800327759825477e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-02,-9.598230706936087e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-03,-0.007025028522945251
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-04,-0.015272125026440955
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-07,-0.0016822172409554084
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-08,-0.006937829473312054
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-09,0.06467092638003448
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-10,-0.01019335011265993
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-11,-0.0001658422269726246
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-14,0.005516919715471453
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-15,-0.000873760520893709
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-16,-0.004648851106027347
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-17,0.0019503967228859942
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-21,-0.007140004164020417
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-22,-0.0006008988384310953
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-23,-0.0008215408769369708
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-24,0.004653175206957371
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-25,-0.004111023888646747
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-28,0.007451860013055614
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-29,-0.0038310380577574847
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-04-30,0.0038641370735723536
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-01,0.006390768825677741
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-02,0.014144043981537074
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-05,-0.0020386722431635597
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-06,0.0014833718156929666
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-07,9.534793033442784e-05
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-08,0.0024262203878921795
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-09,-0.002167417183269794
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-12,-0.0009166583129289987
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-13,-0.0030488488300072195
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-14,-0.0082618444503616
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-15,0.0024898230151310483
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-16,0.0029929621038863284
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-19,0.002413881533273698
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-20,0.0013061808041886327
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-21,0.0021840463457147062
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-22,-0.0006647937249513094
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-23,-0.0029728993521441665
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-27,-0.0031778331630500025
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-28,0.001390535306597019
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-29,0.002885684783331966
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-05-30,-0.00047635807395847234
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-02,0.0003066052713494328
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-03,-0.0016270402705931967
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-04,0.0012680020068694096
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-05,0.00048631072064031603
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-06,-0.004366802509722593
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-09,0.0028614291683503414
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-10,-0.010904456961586846
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-11,0.0008321440107142638
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-12,-0.002993399698562247
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-13,0.012288500924435666
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-16,0.004559489009298742
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-17,-0.004481359984827523
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-18,-0.010507900374477889
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-20,-0.0017460598042022093
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-23,0.011880181720884939
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-24,0.0028990340262806335
recent,0,2023-01-01,2023-11-01,A,case_1_v1_sizing_v1_allocator,2025-06-25,-0.0003035462410609466
